Identifier,Occurrence Date,Offense,Offense Classification,longitude,latitude
32e4658,08/07/2015 11:00:00 PM,ROBBERY,FELONY,-73.929703712,40.693870514
817ed189,08/07/2015 11:00:00 PM,ROBBERY,FELONY,-73.933953812,40.702683737
eb60272a,08/07/2015 11:00:00 PM,FELONY ASSAULT,FELONY,-73.928988405,40.739103748
9cee4217,08/07/2015 11:00:00 PM,GRAND LARCENY,FELONY,-74.000492239,40.742553834
b9ddacea,08/07/2015 11:00:00 PM,GRAND LARCENY,FELONY,-73.980426066,40.759907212
bae8debe,08/07/2015 11:00:00 PM,GRAND LARCENY,FELONY,-73.902450109,40.835819742
3cde8635,08/07/2015 11:25:00 PM,FELONY ASSAULT,FELONY,-73.954497844,40.65388611
74f7db9e,08/07/2015 11:30:00 PM,GRAND LARCENY,FELONY,-73.960319434,40.71853313
8a5fbc1d,08/07/2015 11:35:00 PM,ROBBERY,FELONY,-73.918382918,40.845073557
8693cb05,08/07/2015 11:45:00 PM,FELONY ASSAULT,FELONY,-73.995681505,40.74661324
2ccbf07a,08/07/2015 11:50:00 PM,FELONY ASSAULT,FELONY,-73.884232679,40.854612389
89a992ad,08/18/2015 12:00:00 AM,GRAND LARCENY,FELONY,-73.935776645,40.663687029
b09ec99,08/18/2015 12:00:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.918242551,40.832829301
3e94cfce,08/18/2015 12:01:00 AM,BURGLARY,FELONY,-73.767699173,40.666753172
1a64a57f,08/18/2015 12:01:00 AM,RAPE,FELONY,-73.950974356,40.706222013
6e173bad,08/18/2015 12:01:00 AM,FELONY ASSAULT,FELONY,-73.914373035,40.854742994
dfeb3ca9,08/18/2015 12:05:00 AM,GRAND LARCENY,FELONY,-73.999500647,40.633108848
66c26d4c,08/18/2015 12:05:00 AM,GRAND LARCENY,FELONY,-73.915395253,40.821255523
60806227,08/18/2015 12:09:00 AM,FELONY ASSAULT,FELONY,-73.915002948,40.661656141
2755a95f,08/18/2015 12:10:00 AM,GRAND LARCENY,FELONY,-73.918588616,40.765591923
2e282450,08/18/2015 12:15:00 AM,ROBBERY,FELONY,-73.788677052,40.589788318
8f6d588f,08/18/2015 12:15:00 AM,FELONY ASSAULT,FELONY,-73.992228127,40.712130687
972dc16e,08/18/2015 12:18:00 AM,ROBBERY,FELONY,-73.814711977,40.675564162
c51cdf1e,08/18/2015 12:30:00 AM,ROBBERY,FELONY,-73.979088719,40.593024716
a36887af,08/18/2015 12:30:00 AM,GRAND LARCENY,FELONY,-73.897686686,40.63398558
777ec8be,08/18/2015 12:40:00 AM,ROBBERY,FELONY,-73.854451956,40.891717158
6b5b7896,08/18/2015 12:45:00 AM,FELONY ASSAULT,FELONY,-74.00995227,40.607546168
5dbbab78,08/18/2015 12:45:00 AM,ROBBERY,FELONY,-74.000750799,40.630182901
d215f30,08/18/2015 12:50:00 AM,FELONY ASSAULT,FELONY,-73.963635356,40.763592072
355b9bd5,08/18/2015 01:00:00 AM,ROBBERY,FELONY,-74.018327639,40.62787033
9acc4b60,08/18/2015 01:00:00 AM,FELONY ASSAULT,FELONY,-73.909407272,40.631042017
ca723be5,08/18/2015 01:00:00 AM,BURGLARY,FELONY,-73.876846784,40.667607989
f9878e6b,08/18/2015 01:00:00 AM,ROBBERY,FELONY,-73.883373731,40.670340357
a38ae019,08/18/2015 01:00:00 AM,BURGLARY,FELONY,-73.787580546,40.699064733
f714fe34,08/18/2015 01:00:00 AM,BURGLARY,FELONY,-73.913386099,40.821495566
82fe6e7e,08/18/2015 01:00:00 AM,ROBBERY,FELONY,-73.851553473,40.902052697
1174ada,08/18/2015 01:10:00 AM,FELONY ASSAULT,FELONY,-73.870949908,40.667390177
541d5add,08/18/2015 01:10:00 AM,ROBBERY,FELONY,-73.899949375,40.857429431
7bf9db83,08/18/2015 01:20:00 AM,ROBBERY,FELONY,-73.967730515,40.648648047
9ac81f42,08/18/2015 01:49:00 AM,GRAND LARCENY,FELONY,-73.900005846,40.817463724
63bdc25c,08/18/2015 02:00:00 AM,BURGLARY,FELONY,-73.928958809,40.834551846
a036bccc,08/18/2015 02:10:00 AM,FELONY ASSAULT,FELONY,-73.812934432,40.701345723
2cf9afd,08/18/2015 02:10:00 AM,BURGLARY,FELONY,-73.921681624,40.842995355
a055a2fc,08/18/2015 02:17:00 AM,ROBBERY,FELONY,-73.853906054,40.682595086
af9ca5d5,08/18/2015 02:20:00 AM,ROBBERY,FELONY,-73.924263452,40.702180966
4a1ee10e,08/18/2015 02:20:00 AM,ROBBERY,FELONY,-73.858060837,40.876820722
18f6dd98,08/18/2015 02:35:00 AM,ROBBERY,FELONY,-73.998692425,40.693795907
5a2e0e90,08/18/2015 02:45:00 AM,ROBBERY,FELONY,-73.921251826,40.864121049
69d0612b,08/18/2015 02:50:00 AM,GRAND LARCENY,FELONY,-73.991336932,40.71396138
d39372a8,08/18/2015 03:00:00 AM,BURGLARY,FELONY,-73.897384219,40.833034951
db25ecf0,08/18/2015 03:00:00 AM,RAPE,FELONY,-73.902333309,40.883382579
65f74632,08/18/2015 03:25:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.980444209,40.612027186
8261aa90,08/18/2015 03:54:00 AM,GRAND LARCENY,FELONY,-73.955638017,40.776560913
e55badf8,08/18/2015 04:00:00 AM,ROBBERY,FELONY,-73.948639667,40.642103028
bdb91610,08/18/2015 04:05:00 AM,ROBBERY,FELONY,-73.850683368,40.861043115
be18ba40,08/18/2015 04:30:00 AM,ROBBERY,FELONY,-73.919017282,40.807918773
4091f1d3,08/18/2015 04:40:00 AM,ROBBERY,FELONY,-73.915161614,40.675769912
442601ae,08/18/2015 05:00:00 AM,ROBBERY,FELONY,-73.986839293,40.747729682
e371c5f6,08/18/2015 05:30:00 AM,BURGLARY,FELONY,-74.008313179,40.604118047
9ea00153,08/18/2015 05:30:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.918469444,40.827556865
6cb430e6,08/18/2015 05:40:00 AM,ROBBERY,FELONY,-73.998857478,40.742249162
877b47c5,08/18/2015 06:00:00 AM,FELONY ASSAULT,FELONY,-74.00805577,40.619708499
3a449e92,08/18/2015 06:00:00 AM,FELONY ASSAULT,FELONY,-73.955304164,40.709124992
85e22c01,08/18/2015 06:00:00 AM,GRAND LARCENY,FELONY,-73.876813956,40.736131106
ed9aaa77,08/18/2015 06:00:00 AM,BURGLARY,FELONY,-73.943830883,40.807085412
daf6efac,08/18/2015 06:50:00 AM,FELONY ASSAULT,FELONY,-73.791443902,40.704544877
ae10836c,08/18/2015 06:50:00 AM,BURGLARY,FELONY,-73.79517485,40.709890158
ff682982,08/18/2015 07:00:00 AM,GRAND LARCENY,FELONY,-73.933196852,40.741851019
bf9e47ce,08/18/2015 07:15:00 AM,GRAND LARCENY,FELONY,-73.862683108,40.886860911
4ff7267c,08/18/2015 07:30:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.870523221,40.673647796
9bcae936,08/18/2015 07:30:00 AM,BURGLARY,FELONY,-73.980639018,40.772393079
8a32973f,08/18/2015 08:00:00 AM,GRAND LARCENY,FELONY,-73.991092071,40.683757942
14dc8e0d,08/18/2015 08:06:00 AM,GRAND LARCENY,FELONY,-73.98148456,40.730865187
566f8496,08/18/2015 08:15:00 AM,FELONY ASSAULT,FELONY,-73.914265926,40.831270161
3867b7e,08/18/2015 08:25:00 AM,FELONY ASSAULT,FELONY,-73.987939663,40.749862472
895b2977,08/18/2015 08:25:00 AM,GRAND LARCENY,FELONY,-73.943989719,40.828672713
44ea84ca,08/18/2015 08:30:00 AM,BURGLARY,FELONY,-73.970430251,40.69612517
a7e8e343,08/18/2015 08:30:00 AM,GRAND LARCENY,FELONY,-73.996962256,40.756159513
5767c33b,08/18/2015 08:30:00 AM,GRAND LARCENY,FELONY,-73.97019341,40.758044082
ba221c06,08/18/2015 08:35:00 AM,FELONY ASSAULT,FELONY,-73.875790162,40.830447407
a9c1dd57,08/18/2015 09:00:00 AM,BURGLARY,FELONY,-73.990967034,40.621959157
f576040f,08/18/2015 09:00:00 AM,GRAND LARCENY,FELONY,-73.965821919,40.688218956
14d0c116,08/18/2015 09:00:00 AM,GRAND LARCENY,FELONY,-73.778267893,40.694995878
69cf3980,08/18/2015 09:00:00 AM,BURGLARY,FELONY,-73.951301805,40.697400473
db5649bd,08/18/2015 09:00:00 AM,BURGLARY,FELONY,-73.988680139,40.725085661
bbbc52e3,08/18/2015 09:00:00 AM,GRAND LARCENY,FELONY,-73.942431888,40.754007012
e1329a1e,08/18/2015 09:00:00 AM,GRAND LARCENY,FELONY,-73.989036972,40.771021814
e7f271ac,08/18/2015 09:00:00 AM,FELONY ASSAULT,FELONY,-73.951506947,40.812015676
71ec8d56,08/18/2015 09:00:00 AM,GRAND LARCENY,FELONY,-73.934548418,40.817057584
dbe778c3,08/18/2015 09:00:00 AM,BURGLARY,FELONY,-73.851328816,40.876345648
a976161e,08/18/2015 09:05:00 AM,ROBBERY,FELONY,-73.950107797,40.813488994
8231079a,08/18/2015 09:20:00 AM,GRAND LARCENY,FELONY,-74.009223743,40.704313492
e82344f0,08/18/2015 09:30:00 AM,GRAND LARCENY,FELONY,-74.001618047,40.737429371
19fbf12e,08/18/2015 09:30:00 AM,GRAND LARCENY,FELONY,-73.911745153,40.843762188
7af5d861,08/18/2015 09:50:00 AM,BURGLARY,FELONY,-73.958398385,40.588613684
4c762f2a,08/18/2015 09:50:00 AM,BURGLARY,FELONY,-73.964288291,40.804840145
24c924e9,08/18/2015 10:00:00 AM,GRAND LARCENY,FELONY,-73.979210537,40.675933804
3ef8214,08/18/2015 10:14:00 AM,GRAND LARCENY,FELONY,-73.828690681,40.582314955
d504bc34,08/18/2015 10:20:00 AM,BURGLARY,FELONY,-73.775650791,40.595030912
9ddef3e3,08/18/2015 10:20:00 AM,GRAND LARCENY,FELONY,-73.982902785,40.687761639
89a30cae,08/18/2015 10:30:00 AM,GRAND LARCENY,FELONY,-73.996090671,40.723535363
e8aadf47,08/18/2015 10:45:00 AM,ROBBERY,FELONY,-73.921174536,40.670056817
b21afbbb,08/18/2015 10:47:00 AM,ROBBERY,FELONY,-73.990664062,40.75350226
68d633bc,08/18/2015 11:00:00 AM,FELONY ASSAULT,FELONY,-73.803477885,40.6928541
19b28d31,08/18/2015 11:00:00 AM,GRAND LARCENY,FELONY,-73.987295153,40.741842244
9a00d5f6,08/18/2015 11:30:00 AM,GRAND LARCENY,FELONY,-73.930069557,40.606361532
dac7f853,08/18/2015 11:30:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-74.000296791,40.614565039
1a146cb8,08/18/2015 11:30:00 AM,GRAND LARCENY,FELONY,-74.149226973,40.623226819
5aedf0c3,08/18/2015 11:30:00 AM,GRAND LARCENY,FELONY,-73.737966917,40.695438176
61a45297,08/18/2015 11:30:00 AM,GRAND LARCENY,FELONY,-74.001228528,40.748128416
c5b8e4fc,08/18/2015 11:30:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.909752748,40.780524963
619b9dea,08/18/2015 11:30:00 AM,GRAND LARCENY,FELONY,-73.946207606,40.829609717
9ddf534f,08/18/2015 11:30:00 AM,GRAND LARCENY,FELONY,-73.848745731,40.89119931
7e5e775f,08/18/2015 11:59:00 AM,GRAND LARCENY,FELONY,-73.841854281,40.681975303
5e4598ca,08/18/2015 12:00:00 PM,BURGLARY,FELONY,-74.125765837,40.575805508
130f6ae0,08/18/2015 12:00:00 PM,GRAND LARCENY,FELONY,-73.954321283,40.685420788
cbdd315,08/18/2015 12:00:00 PM,GRAND LARCENY,FELONY,-73.969957601,40.688637315
662aa980,08/18/2015 12:00:00 PM,GRAND LARCENY,FELONY,-73.996256847,40.719624087
39fe26fb,08/18/2015 12:00:00 PM,GRAND LARCENY,FELONY,-73.976409147,40.727427824
8ad458da,08/18/2015 12:00:00 PM,FELONY ASSAULT,FELONY,-73.81555299,40.753409866
c382b1e5,08/18/2015 12:00:00 PM,GRAND LARCENY,FELONY,-73.824102499,40.827618967
6a3f8a16,08/18/2015 12:15:00 PM,BURGLARY,FELONY,-74.220756247,40.522467648
72da6093,08/18/2015 12:15:00 PM,ROBBERY,FELONY,-74.000890578,40.576003353
97d3f9c0,08/18/2015 12:15:00 PM,FELONY ASSAULT,FELONY,-73.792388482,40.681504182
640d96dd,08/18/2015 12:30:00 PM,FELONY ASSAULT,FELONY,-73.97580769,40.644966529
6f02ce9e,08/18/2015 12:34:00 PM,GRAND LARCENY,FELONY,-73.938567061,40.651358993
1bfe52b0,08/18/2015 12:35:00 PM,FELONY ASSAULT,FELONY,-73.874562816,40.657271416
f5ba816b,08/18/2015 12:48:00 PM,BURGLARY,FELONY,-73.983850601,40.749420067
2d947885,08/18/2015 01:00:00 PM,GRAND LARCENY,FELONY,-73.753912045,40.600116464
24e0fd8a,08/18/2015 01:00:00 PM,FELONY ASSAULT,FELONY,-73.95911524,40.605656398
6340875a,08/18/2015 01:00:00 PM,FELONY ASSAULT,FELONY,-73.95911524,40.605656398
e39d7ca2,08/18/2015 01:00:00 PM,GRAND LARCENY,FELONY,-73.964989625,40.673245965
d8af9678,08/18/2015 01:00:00 PM,GRAND LARCENY,FELONY,-73.728651163,40.708945606
3b38d1c4,08/18/2015 01:00:00 PM,GRAND LARCENY,FELONY,-73.992563724,40.743248017
e291f971,08/18/2015 01:00:00 PM,GRAND LARCENY,FELONY,-73.873185883,40.755941537
2801cd87,08/18/2015 01:00:00 PM,GRAND LARCENY,FELONY,-73.830614727,40.760541903
b0ca8868,08/18/2015 01:10:00 PM,FELONY ASSAULT,FELONY,-73.927926981,40.656167168
a0beda53,08/18/2015 01:10:00 PM,GRAND LARCENY,FELONY,-73.986399724,40.691086024
15fb36ad,08/18/2015 01:25:00 PM,GRAND LARCENY,FELONY,-73.80679592,40.683988597
9f1edaf5,08/18/2015 01:28:00 PM,BURGLARY,FELONY,-73.826963016,40.81421532
e138f4dc,08/18/2015 01:31:00 PM,FELONY ASSAULT,FELONY,-74.161288828,40.592468765
1279ea19,08/18/2015 01:34:00 PM,FELONY ASSAULT,FELONY,-73.938091683,40.806360611
58c2cfcd,08/18/2015 01:43:00 PM,GRAND LARCENY,FELONY,-73.947384858,40.807699163
9bfab64f,08/18/2015 01:44:00 PM,GRAND LARCENY,FELONY,-73.999413792,40.677417859
d3951f4f,08/18/2015 02:00:00 PM,BURGLARY,FELONY,-73.981179377,40.610531396
fe074870,08/18/2015 02:00:00 PM,GRAND LARCENY,FELONY,-74.010006075,40.630122083
d5caf6f7,08/18/2015 02:00:00 PM,BURGLARY,FELONY,-73.90738864,40.660395898
7cea336d,08/18/2015 02:00:00 PM,GRAND LARCENY,FELONY,-73.794888264,40.67173724
cc786487,08/18/2015 02:00:00 PM,GRAND LARCENY,FELONY,-73.937303743,40.707156834
5e12f7e1,08/18/2015 02:00:00 PM,GRAND LARCENY,FELONY,-73.991160415,40.739388797
97d718d4,08/18/2015 02:00:00 PM,GRAND LARCENY,FELONY,-73.911952492,40.763566912
963e74f5,08/18/2015 02:00:00 PM,GRAND LARCENY,FELONY,-73.856833139,40.864248487
514e4a11,08/18/2015 02:10:00 PM,BURGLARY,FELONY,-73.867493702,40.668854705
975d5097,08/18/2015 02:20:00 PM,BURGLARY,FELONY,-73.857571212,40.683368218
33fd2a55,08/18/2015 02:37:00 PM,FELONY ASSAULT,FELONY,-73.962999227,40.7780045
7afa74cb,08/18/2015 02:40:00 PM,GRAND LARCENY,FELONY,-73.985946891,40.752324286
3e34a66e,08/18/2015 03:00:00 PM,BURGLARY,FELONY,-73.986483155,40.635279183
9db4f2ca,08/18/2015 03:00:00 PM,GRAND LARCENY,FELONY,-73.913331727,40.646852277
beff559b,08/18/2015 03:00:00 PM,GRAND LARCENY,FELONY,-73.971460305,40.800340792
2ff3d2e7,08/18/2015 03:00:00 PM,FELONY ASSAULT,FELONY,-73.915265929,40.817832761
a32e4c2b,08/18/2015 03:05:00 PM,ROBBERY,FELONY,-73.886465072,40.849182834
e28778bf,08/18/2015 03:15:00 PM,BURGLARY,FELONY,-73.847626622,40.713550711
818e504c,08/18/2015 03:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.959665068,40.631454902
1b24d446,08/18/2015 03:30:00 PM,ROBBERY,FELONY,-73.899237011,40.817004686
4df286a0,08/18/2015 03:39:00 PM,GRAND LARCENY,FELONY,-73.987939663,40.749862472
27105adf,08/18/2015 03:39:00 PM,GRAND LARCENY,FELONY,-73.973717904,40.763320339
14629f63,08/18/2015 03:50:00 PM,FELONY ASSAULT,FELONY,-73.954405229,40.641745891
6a7bf806,08/18/2015 03:50:00 PM,ROBBERY,FELONY,-73.863242425,40.898018727
ca027a,08/18/2015 03:55:00 PM,FELONY ASSAULT,FELONY,-73.8571416,40.747581458
ec6544da,08/18/2015 04:00:00 PM,FELONY ASSAULT,FELONY,-74.074835608,40.59420996
525b4c7d,08/18/2015 04:00:00 PM,GRAND LARCENY,FELONY,-73.829496144,40.681403209
ffd25ab0,08/18/2015 04:00:00 PM,GRAND LARCENY,FELONY,-73.986167723,40.749121191
1ac2c918,08/18/2015 04:00:00 PM,GRAND LARCENY,FELONY,-73.884966322,40.758564159
d538b8ce,08/18/2015 04:00:00 PM,GRAND LARCENY,FELONY,-73.76964869,40.760869803
263e5a6b,08/18/2015 04:00:00 PM,GRAND LARCENY,FELONY,-73.937497233,40.793152657
d0e26cff,08/18/2015 04:04:00 PM,GRAND LARCENY,FELONY,-73.75845982,40.732614287
6c8714b,08/18/2015 04:15:00 PM,GRAND LARCENY,FELONY,-73.865236939,40.87054946
abbaa2f7,08/18/2015 04:29:00 PM,GRAND LARCENY,FELONY,-73.980211324,40.778016975
3f8a7dc8,08/18/2015 04:30:00 PM,FELONY ASSAULT,FELONY,-73.928853737,40.642174833
782a0718,08/18/2015 04:30:00 PM,FELONY ASSAULT,FELONY,-73.928853737,40.642174833
4fec2d4,08/18/2015 04:30:00 PM,GRAND LARCENY,FELONY,-73.985236286,40.750411107
811a69cb,08/18/2015 04:40:00 PM,BURGLARY,FELONY,-73.966625313,40.689624514
c4c7e55e,08/18/2015 04:45:00 PM,GRAND LARCENY,FELONY,-73.983234001,40.689820267
3ef4a3a4,08/18/2015 04:45:00 PM,GRAND LARCENY,FELONY,-73.979287609,40.752809101
1b5e73db,08/18/2015 04:45:00 PM,ROBBERY,FELONY,-73.948326507,40.795233037
8883944d,08/18/2015 05:00:00 PM,GRAND LARCENY,FELONY,-73.906673784,40.668983739
a3028686,08/18/2015 05:00:00 PM,GRAND LARCENY,FELONY,-73.978515721,40.6840884
8b227423,08/18/2015 05:00:00 PM,GRAND LARCENY,FELONY,-73.946476131,40.688947184
e7e5af3e,08/18/2015 05:00:00 PM,GRAND LARCENY,FELONY,-73.983010825,40.744902089
8d33428f,08/18/2015 05:00:00 PM,GRAND LARCENY,FELONY,-73.971460305,40.800340792
212eb536,08/18/2015 05:00:00 PM,GRAND LARCENY,FELONY,-73.89485635,40.825100443
ba782453,08/18/2015 05:00:00 PM,BURGLARY,FELONY,-73.903959795,40.856463959
b9293089,08/18/2015 05:11:00 PM,FELONY ASSAULT,FELONY,-73.923190768,40.828723865
d3a869a6,08/18/2015 05:15:00 PM,BURGLARY,FELONY,-73.809433626,40.719872664
fc6e0665,08/18/2015 05:15:00 PM,GRAND LARCENY,FELONY,-73.989282176,40.750430768
740dfd8f,08/18/2015 05:25:00 PM,FELONY ASSAULT,FELONY,-74.0095456,40.710335478
c9b687dd,08/18/2015 05:30:00 PM,FELONY ASSAULT,FELONY,-73.929594492,40.653870817
d886854f,08/18/2015 05:30:00 PM,GRAND LARCENY,FELONY,-73.984723322,40.736676308
e445100c,08/18/2015 05:30:00 PM,GRAND LARCENY,FELONY,-73.936620103,40.804046007
d216429a,08/18/2015 05:30:00 PM,GRAND LARCENY,FELONY,-73.930824659,40.850818125
3bed3620,08/18/2015 05:39:00 PM,GRAND LARCENY,FELONY,-73.925930756,40.827819901
bca43475,08/18/2015 05:40:00 PM,BURGLARY,FELONY,-73.981475285,40.751250457
92316cc8,08/18/2015 05:45:00 PM,GRAND LARCENY,FELONY,-73.976343948,40.626499707
363e5a98,08/18/2015 05:45:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.833156832,40.88269399
69707111,08/18/2015 05:55:00 PM,ROBBERY,FELONY,-73.951811685,40.705456577
bf27b9e,08/18/2015 06:00:00 PM,GRAND LARCENY,FELONY,-74.125981143,40.613614921
b6da0f4a,08/18/2015 06:00:00 PM,GRAND LARCENY,FELONY,-74.131355704,40.62860921
b21eea35,08/18/2015 06:00:00 PM,GRAND LARCENY,FELONY,-74.140256957,40.629957368
bea160c6,08/18/2015 06:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.960803675,40.655757628
fabd46c3,08/18/2015 06:00:00 PM,BURGLARY,FELONY,-73.930382767,40.665182541
c1c2aab1,08/18/2015 06:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.961422531,40.688725348
a24c8bea,08/18/2015 06:00:00 PM,BURGLARY,FELONY,-73.999799516,40.689475646
889a58ca,08/18/2015 06:00:00 PM,GRAND LARCENY,FELONY,-73.952753676,40.714745248
5aed5136,08/18/2015 06:00:00 PM,GRAND LARCENY,FELONY,-73.987030512,40.729490822
973173e6,08/18/2015 06:00:00 PM,GRAND LARCENY,FELONY,-73.776314406,40.778517952
4ff88293,08/18/2015 06:00:00 PM,BURGLARY,FELONY,-73.899246702,40.860716972
af514578,08/18/2015 06:06:00 PM,BURGLARY,FELONY,-73.995908723,40.631396028
b7119f55,08/18/2015 06:11:00 PM,FELONY ASSAULT,FELONY,-73.905861376,40.843606577
2c1f37a0,08/18/2015 06:30:00 PM,FELONY ASSAULT,FELONY,-73.898404466,40.694988964
217c91ed,08/18/2015 06:30:00 PM,GRAND LARCENY,FELONY,-73.994938171,40.745081639
bb874c94,08/18/2015 06:30:00 PM,BURGLARY,FELONY,-73.906223225,40.820230137
911e5678,08/18/2015 06:30:00 PM,GRAND LARCENY,FELONY,-73.908013649,40.873671035
9f3d7ff7,08/18/2015 06:45:00 PM,GRAND LARCENY,FELONY,-73.976691643,40.67276585
efe403bf,08/18/2015 06:45:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.943257966,40.703707008
15c83f53,08/18/2015 06:45:00 PM,ROBBERY,FELONY,-74.005393004,40.743470455
6e0d4ac5,08/18/2015 06:45:00 PM,FELONY ASSAULT,FELONY,-73.827126059,40.830722328
5f54c0d3,08/18/2015 06:53:00 PM,FELONY ASSAULT,FELONY,-73.810060625,40.708729941
9bd9f8bd,08/18/2015 07:00:00 PM,FELONY ASSAULT,FELONY,-73.734752934,40.65757745
1beca3da,08/18/2015 07:00:00 PM,BURGLARY,FELONY,-73.890381058,40.659681029
b007c061,08/18/2015 07:00:00 PM,BURGLARY,FELONY,-73.998298598,40.723636973
6a07ea8b,08/18/2015 07:00:00 PM,GRAND LARCENY,FELONY,-73.972135884,40.756820413
8986c22b,08/18/2015 07:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.954168609,40.813131122
fdd85e83,08/18/2015 07:00:00 PM,BURGLARY,FELONY,-73.899246702,40.860716972
31ac0e56,08/18/2015 07:15:00 PM,FELONY ASSAULT,FELONY,-73.99379189,40.575643619
e36132ee,08/18/2015 07:15:00 PM,FELONY ASSAULT,FELONY,-73.901247913,40.854485483
3765eaf,08/18/2015 07:15:00 PM,GRAND LARCENY,FELONY,-73.877300777,40.738261556
dba9b9c4,08/18/2015 07:20:00 PM,GRAND LARCENY,FELONY,-74.000927473,40.640355084
aea6370a,08/18/2015 07:20:00 PM,FELONY ASSAULT,FELONY,-73.894822162,40.663849009
165ae33c,08/18/2015 07:20:00 PM,FELONY ASSAULT,FELONY,-73.988970943,40.690106415
1c6f7c61,08/18/2015 07:20:00 PM,BURGLARY,FELONY,-73.91068567,40.722998499
1ed501f1,08/18/2015 07:20:00 PM,GRAND LARCENY,FELONY,-73.89844163,40.871826807
a621a752,08/18/2015 07:30:00 PM,GRAND LARCENY,FELONY,-73.981298975,40.659309043
3d952883,08/18/2015 07:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-74.001834097,40.72080438
d21cb47a,08/18/2015 07:30:00 PM,GRAND LARCENY,FELONY,-73.978392609,40.741341373
b25c68c2,08/18/2015 07:30:00 PM,GRAND LARCENY,FELONY,-73.889934665,40.759842574
f45f9b86,08/18/2015 07:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.889408597,40.822320437
61487c48,08/18/2015 07:30:00 PM,GRAND LARCENY,FELONY,-73.913976591,40.845438146
a29b7776,08/18/2015 07:30:00 PM,ROBBERY,FELONY,-73.836780399,40.879762349
e836bead,08/18/2015 07:34:00 PM,FELONY ASSAULT,FELONY,-73.96049344,40.650152676
e8cd2cd3,08/18/2015 07:39:00 PM,FELONY ASSAULT,FELONY,-73.773617822,40.663630423
684aa7b5,08/18/2015 07:40:00 PM,FELONY ASSAULT,FELONY,-73.948201054,40.784723401
596a4e4b,08/18/2015 07:43:00 PM,GRAND LARCENY,FELONY,-73.9914914,40.747266257
614497df,08/18/2015 07:45:00 PM,FELONY ASSAULT,FELONY,-73.847785022,40.817941833
c9c1d3c,08/18/2015 07:45:00 PM,FELONY ASSAULT,FELONY,-73.911857783,40.846045872
2271c71,08/18/2015 07:50:00 PM,FELONY ASSAULT,FELONY,-74.001253193,40.716344152
1f698868,08/18/2015 07:51:00 PM,ROBBERY,FELONY,-73.942360522,40.798943827
458766a1,08/18/2015 07:58:00 PM,GRAND LARCENY,FELONY,-73.995788294,40.712918619
798ab3aa,08/18/2015 08:00:00 PM,GRAND LARCENY,FELONY,-73.962110439,40.613993368
796523d8,08/18/2015 08:00:00 PM,BURGLARY,FELONY,-73.943070783,40.711729862
a2ff8ca3,08/18/2015 08:00:00 PM,FELONY ASSAULT,FELONY,-73.855561765,40.737168633
c10e2fd5,08/18/2015 08:00:00 PM,GRAND LARCENY,FELONY,-73.989282176,40.750430768
aef5b409,08/18/2015 08:00:00 PM,GRAND LARCENY,FELONY,-73.935682179,40.769137961
1217803d,08/18/2015 08:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.958231073,40.804313867
387f15bf,08/18/2015 08:00:00 PM,ROBBERY,FELONY,-73.956821881,40.8050407
2dbb1d64,08/18/2015 08:00:00 PM,BURGLARY,FELONY,-73.91948681,40.867704407
2d1916e5,08/18/2015 08:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.897792268,40.87086559
d84a892b,08/18/2015 08:20:00 PM,RAPE,FELONY,-73.844397124,40.856162957
c5c56600,08/18/2015 08:29:00 PM,GRAND LARCENY,FELONY,-73.971614832,40.590399084
16f16336,08/18/2015 08:30:00 PM,ROBBERY,FELONY,-73.987140806,40.606645587
1aaf6230,08/18/2015 08:30:00 PM,GRAND LARCENY,FELONY,-73.962285279,40.75717168
78b3e44f,08/18/2015 08:30:00 PM,FELONY ASSAULT,FELONY,-73.964921227,40.796444219
ad1a6bdf,08/18/2015 08:50:00 PM,ROBBERY,FELONY,-73.887747237,40.654858649
1ba65062,08/18/2015 08:50:00 PM,ROBBERY,FELONY,-73.95286086,40.80292022
54420950,08/18/2015 08:53:00 PM,BURGLARY,FELONY,-73.828151467,40.846437356
f8770b04,08/18/2015 08:55:00 PM,GRAND LARCENY,FELONY,-73.908191854,40.859832409
fe40f549,08/18/2015 09:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.884653805,40.653461238
