lsoa,rate_2014,rate_2015,rate_2016,rate_2017,rate_2018
E01005492,723.2003570308391,800.9479106262554,1022.8437514822832,1052.2281339790657,853.4690599015595
E01005493,717.1856501319563,794.0462384368942,1042.0572035442958,1080.7496555189257,881.3882887040479
E01005494,739.6440808233276,801.1525817664821,988.5633224567731,1031.2707848940745,852.272382352742
E01005495,742.2508539199704,805.6796976756461,1010.2810200713906,1040.575293147443,848.8181094901615
E01005496,739.5052584393403,861.531123998241,1133.9708064794575,1193.153109579067,916.9279955360914
E01005497,887.2921786820967,783.1734117020835,736.5000409788436,722.0791047483326,636.6957910317534
E01005498,767.1570228047843,703.0513338833717,708.7272197405575,708.5120005409046,640.8470744627543
E01005499,766.4764601790201,752.8159560589495,739.0279107181422,730.5243039226639,653.3067247906205
E01005500,750.9413867468792,699.5455231381399,721.8023072526057,694.8619803733899,628.4814921726397
E01005501,756.1979467733665,691.3412528946936,704.7069826541003,680.5847755545104,614.5371310920335
E01005502,709.4676586895598,677.2952373242081,704.8788816986752,647.5821165183571,579.2953727464416
E01005503,695.8236750190185,673.1290449323069,711.7652672151091,666.7311720132725,597.6296024982704
E01005504,739.9153209019426,685.9044845130916,734.15204820865,678.4824689243868,621.5628589664848
E01005505,802.4616324027793,731.5676394405547,794.0560426482585,704.3998744514246,645.0548187162777
E01005506,666.06726397044,643.2094058049184,666.8873468244948,601.3005016755651,531.4665115686765
E01005507,681.0781469187962,651.707714703401,669.0208748936898,617.8306330881745,551.6363734512447
E01005508,690.9808812036802,671.6990491828301,677.56579207804,618.2652264798496,551.722231978703
E01005509,810.3899221115398,731.589255536955,738.3238922199838,708.911751844242,636.5255536295793
E01005510,817.2143164888187,717.7455152864571,765.851113722774,702.7294794982234,656.0819134001321
E01005511,825.8939307201996,681.9929085864997,694.9379128181122,682.0969361970933,647.4785339768658
E01005512,820.2122417861248,696.0163607912192,751.3076421873276,692.6826327426277,650.4817450162271
E01005513,804.6566658368989,715.1060887176293,845.9631457728624,703.4437560208579,667.5806149921012
E01005514,733.9680640078094,699.3757761896649,799.926150212142,683.3239918491149,649.8832768188421
E01005515,777.1574233767884,714.3115304418131,900.9648367505446,698.7609928980552,666.4848608394816
E01005516,1449.2090749270105,1573.4445185671605,1535.7242465074764,1595.775034241045,1251.705028177411
E01005517,1396.1836015077301,1528.2605302394943,1503.0862427400293,1577.2890793366628,1282.1123849163596
E01005518,1260.1404116101205,1288.3869431337564,1322.0240712544203,1410.7825624977097,1125.9339666332762
E01005519,1400.9061815305654,1467.3188146228297,1534.566356500635,1573.26476614194,1250.9605811671172
E01005520,1176.7500111226498,1235.8472110186326,1260.3674111471503,1342.0214283779185,1067.2413819173873
E01005521,1128.938775649506,1194.6167774859177,1205.804852375147,1313.8552164192738,1076.2683130686953
E01005522,1263.9478054418253,1300.394371563227,1348.3990986995311,1412.30647093858,1138.1837107467793
E01005523,1283.867134498808,1381.4624924544123,1453.007145304716,1532.1490538065357,1181.3624965475665
E01005524,881.9543075928966,940.0714490673842,897.1686093651573,917.3683850619847,849.8434535692917
E01005525,780.1090123088146,790.0107889687606,787.2299592448504,798.7993080660706,762.7984996854124
E01005526,859.1502303762096,911.3366677878092,868.6412859834862,882.7323983939526,812.9245718319013
E01005527,1260.0913280563336,1379.9031714760295,1257.497616296777,1342.40256040915,1187.5276031329486
E01005528,884.8366755175836,932.8059089799244,885.3267058878704,907.9047747104736,837.5567197777327
E01005529,1222.6455863066792,1356.3318510190174,1245.8625617622642,1330.540054270025,1188.7753290424328
E01005530,719.1673110154475,761.1655973477962,793.7413717900217,814.3344429059462,730.1929948297394
E01005531,714.200061104821,759.0093387833482,784.8492070920847,785.2900858034885,726.8153086009836
E01005532,730.9089056895422,741.1577105950382,769.26970572953,753.2010942586068,726.06906915985
E01005533,781.6521551726848,794.1913457274607,795.0470340917672,790.0772778965112,747.2197831872519
E01005534,714.5501968773161,745.955924961959,766.9530836532227,743.0009623635202,722.3490326164971
E01005535,716.7550992010683,750.498033810446,778.821144654832,756.2281837156073,721.3185331771464
E01005536,821.059863896731,852.949375523098,819.3692942043027,807.5878014076554,765.4475172268532
E01005537,819.9065660792413,844.2409259762189,829.5646409403348,825.0869363747696,780.6900716666051
E01005538,792.7407432859358,800.217186716678,781.7980918783529,751.0221798559608,729.3276226166859
E01005539,818.4886724864575,832.8306328203257,807.7507787232303,797.2946808275029,771.6813006292464
E01005540,777.4848411382559,828.2626198987305,807.5889071987888,784.2961708874972,744.5659527549312
E01005541,790.0547966820488,807.6260581227737,805.8869865088376,798.2842672777163,761.1308064442202
E01005542,758.6607566526262,798.7945714653868,796.8641074831136,774.0016538500789,750.7889120533898
E01005543,776.4142932489618,808.6254695575201,796.9234802167016,797.4706780323053,753.1315562290289
E01005544,739.8178563718936,788.6773068943686,822.5089707625441,863.2353360202391,755.6588818609754
E01005545,710.0458110098509,757.4651581885505,788.4610035342815,803.1895785671016,710.5594437053262
E01005546,812.2585283006189,834.3241781929152,824.9804814079441,822.252665400238,752.0974597617746
E01005547,782.6046110740098,767.0809693255998,762.7576711491578,750.8563424431006,708.0716962410145
E01005548,875.0579439997448,883.6306019852755,865.3661488617443,876.0335655969151,833.8823671318735
E01005549,732.8101509699264,770.5308364829682,801.8145018669072,831.8810003106539,733.170096868064
E01005550,729.6831310132818,781.9518252159821,809.578217658456,825.1085896435083,740.258728976856
E01005551,1314.1389956659596,1439.618716174777,1300.5246744589474,1392.361735036337,1246.9856778815902
E01005552,1300.935034493118,1398.8945684508742,1285.4218793931161,1380.2401965269478,1251.64802270551
E01005553,1265.6259659694379,1412.1147745442538,1295.9039517878073,1376.4197037730642,1255.2995119923642
E01005554,996.836688769185,1062.6335407654187,1018.8635742434535,1099.1601193547403,1023.1647359736107
E01005555,1791.7555023623104,2205.0719721517908,1994.6484755221948,2001.8430741682491,1697.2454226501293
E01005556,1811.6027202723435,2210.563823179299,1968.7619564144961,1984.8427400715716,1668.3360689538802
E01005557,1813.2379219569452,2210.0836671892343,1998.2831469620746,2045.2932270561953,1730.196579389539
E01005558,1784.1082057279257,2219.9212199438407,1993.0472001167605,1951.81036204188,1640.4425510590302
E01005559,1820.7612384840813,2262.4819074120805,2019.5119596309994,2027.9157460692452,1716.7900455666424
E01005560,1749.1227726199204,2127.854325341403,1945.8849453386056,1983.2870546198333,1669.7835379932533
E01005561,1728.0740732841198,2110.331185006272,1889.3989615380399,1886.2030391987162,1558.7336813584293
E01005562,1672.654957543499,2074.75523958192,1877.447658159462,1859.2233802578219,1564.2765862225874
E01005563,1154.649886889685,1247.2348600815008,937.1451947259313,926.2875646293131,810.3463535415316
E01005564,718.3867598547755,796.279740909526,617.0441825971717,615.7631724774886,518.8016361695976
E01005565,1244.6508912115498,1369.3847351288025,1070.1281811249296,1033.2387776210467,887.7497476217104
E01005566,998.2692860333955,1162.4101355573093,1057.4495244446232,1049.119820920779,862.691630639238
E01005567,1632.4250836876683,1962.9691365519,1746.4536516922735,1746.0875428734878,1458.6228482931008
E01005568,837.7907507644973,933.6076571826148,763.4985158902441,753.9607610289262,623.9939337604488
E01005569,938.6680379299164,1052.9814599919746,949.6407312135528,927.9374973831309,742.7330149045719
E01005570,758.3139723798967,858.0027521455418,1007.8508169204199,1007.9713563217215,850.2348695222039
E01005571,772.1031623070916,869.3890644955424,1044.4964071718339,1076.887598090116,873.5809139874171
E01005572,753.7563250638459,854.4401539527137,1022.9191334220774,1029.0640661028135,855.9897845956451
E01005573,751.0106023993728,842.5713668792644,954.1118030893409,954.7340764536705,816.8930680838458
E01005574,722.4938155905796,807.138397157899,964.7126681880771,959.9432817974696,807.3973457601892
E01005575,739.7992161588066,813.5510653640931,928.5211115894606,924.8961158312669,791.0956458456748
E01005576,685.9339697354548,763.221086254266,900.0925090181912,909.6791676126395,761.066726514604
E01005577,792.0525931854725,885.7907804679948,1041.5874934773249,1069.7591968488655,887.5327759980272
E01005578,649.0318233353963,720.6184840892889,841.5548738270604,870.3980908386434,710.3072844947427
E01005579,669.0581354096244,732.2326686954398,730.8488765198634,723.2862587907136,613.8887748785189
E01005580,659.9369689577547,728.0806127353029,784.6014308125662,797.5491891289162,700.6962494014343
E01005581,599.9408546918804,683.2277005839733,720.0400244761942,713.6173091833912,613.1145290994203
E01005583,348.0547201943668,394.40291774556636,423.8632505666696,459.7426948101677,438.77343329814494
E01005585,693.6898097213424,784.7435595640637,746.0315082025712,724.8415854402167,622.077140166968
E01005586,731.3563382629809,825.5333723532985,1066.439672269188,1115.2586074590115,921.1223685227303
E01005587,762.4725474206335,864.2759141624689,987.5864066799244,991.8533728513002,851.7243584304337
E01005588,773.3107085897119,876.0027333905932,1039.2784455894987,1062.3888366522847,891.6403061852794
E01005589,756.0717940739831,872.9780805642757,1183.5627259098108,1236.3928393682052,951.8020321877754
E01005590,618.2018774134589,722.7764176578229,1071.1119412333132,1139.3498035799528,846.0711877679264
E01005591,781.2477567468973,879.583453494913,1059.8316624950814,1071.583969422066,896.6346665281991
E01005592,715.0212514519726,832.5395046381427,1121.8073648334762,1181.4811094032455,902.8534798627683
E01005593,1120.272085180307,1196.1497506791784,1263.6015408660464,1335.9861888184794,1040.22601637535
E01005594,1070.172370994864,1171.636001518523,1331.6338963877986,1403.399875426082,1081.3665552751982
E01005595,1042.3320424768235,1136.3719633631865,1239.2758996374,1316.3533303041515,1050.801978213722
E01005596,1175.0060794103326,1291.0490057392108,1323.7786695719883,1372.4622831400263,1074.5718027799996
E01005597,1231.7245419032377,1318.9759886843262,1377.7676561400126,1448.0500292788558,1142.5485999162372
E01005598,1353.3470612956255,1417.4780339991794,1456.515458841801,1557.4407170197376,1210.8508033891828
E01005599,622.3124262238002,611.7918511445438,579.3455324921463,561.1672889036186,546.0207569093589
E01005600,614.6831920218635,616.2187663354948,592.1594713904019,574.334967823826,555.0969505076887
E01005601,736.3945306124455,707.5310535085835,730.2469269933816,725.2532477834197,682.5422030066925
E01005602,635.1478642376895,630.355454194577,606.5494162875178,580.8938425338623,542.8450396175796
E01005603,663.3680480257711,663.6882238110095,646.3248605428696,606.5921580388649,527.0946006398691
E01005604,651.1806586598678,652.9026913360132,634.1837840132516,596.5879132622327,543.5382951036108
E01005605,664.0693375461112,669.2023741883077,652.3153998873153,609.6800743119262,530.4009371263071
E01005609,583.6361050707121,788.9740421130205,734.8726709326153,689.251147825751,652.7665694904348
E01005610,554.2592104221061,739.0052115305677,644.3132267647039,576.4839447359728,538.2830067946181
E01005611,553.2347327155369,701.9383871998042,677.8201208264577,659.1897430690248,610.6955746909059
E01005612,405.339715426115,430.7270953700155,486.0966711904873,487.52602380269656,452.9067958448549
E01005613,421.58225161189483,451.2307815721098,495.4418628937943,490.5666045645884,442.6293884042514
E01005614,219.39399268606567,240.5685573493956,256.4501514881684,257.04591831723894,228.0036634405966
E01005615,598.3003704691192,611.483164020518,693.3412987267752,687.3297930818575,599.2421264571145
E01005616,644.3539150816588,648.4147438930339,652.9381197091944,642.202327235947,672.0614361521565
E01005617,626.7403837276773,634.6603533867304,639.0817143308902,633.6763192094936,663.0747345403977
E01005618,630.9878766894266,637.287711257177,642.6743255269912,629.4138598551505,651.7654493531505
E01005619,640.4183903708821,644.3044922897989,644.8674364345627,630.8428870767258,663.2293728115094
E01005620,615.27057562503,620.8952237815308,632.0956205931474,615.8086167921924,651.9305155856166
E01005621,625.5020628128464,627.9605110226911,621.1815965623936,624.8306846005721,632.1188173887223
E01005622,488.86669792612065,552.3262477795924,573.3023169098074,547.6676192700816,435.7797557821089
E01005623,502.50800915764836,591.8273249747465,595.5689846942727,560.5133121304244,478.1278506268513
E01005624,525.3171351383826,621.1033208054317,618.9431066838466,586.7187731157618,482.3330568399282
E01005625,464.146978211186,528.3173012717051,534.7458144552634,510.09016536624966,454.71212812133683
E01005626,520.3609536913,589.1134783008575,619.1573861333271,577.108474274508,505.1448086798782
E01005627,467.0772101047902,538.9733104667628,544.8687932343257,520.134689924491,467.90064568622876
E01005628,576.9985099285936,668.9252383338727,686.4698469085212,665.5725109761685,584.0369267005827
E01005629,499.2668655460503,574.204841121686,580.7140735613003,543.6298247968308,477.0283477515608
E01005630,525.3471975896671,599.3002621258689,614.7961837986156,580.1721475380272,519.9266003972662
E01005631,630.9482586546729,640.4983573490615,623.8613091169663,613.5947207771255,601.6314961686326
E01005632,616.3412022667421,613.8629379986312,599.2910438980831,603.7483859444759,596.4989462657264
